SEQ1	SEQ2	dN	dS	OMEGA	N	S	kappa	t	LENGTH
GBNTS_000087-T1	GBNTT_008702-T1	0.000000	0.013127	0.000010	745.600660	307.399340	4.600000	0.011496	1053
GBNTS_000091-T1	GBNTT_008700-T1	0.010298	0.024334	0.423214	1564.458282	544.541718	2.054114	0.041767	3024
GBNTS_000092-T1	GBNTT_008699-T1	0.000000	0.018515	0.000010	324.963194	164.036806	4.600000	0.018633	489
GBNTS_000093-T1	GBNTT_008698-T1	0.001654	0.013990	0.118202	2421.588932	941.411068	3.106425	0.015321	3387
GBNTS_000097-T1	GBNTT_008694-T1	0.005685	0.005949	0.955647	353.228918	168.771082	2.277014	0.017311	522
GBNTS_000098-T1	GBNTT_008693-T1	0.000000	0.000000	99.000000	623.474735	222.525265	4.600000	0.000000	846
GBNTS_000099-T1	GBNTT_008692-T1	0.000668	0.027324	0.024432	1498.709406	298.290594	0.462176	0.015277	1812
GBNTS_000100-T1	GBNTT_008691-T1	0.000000	0.011124	0.000010	329.437937	90.562063	4.600000	0.007196	492
GBNTS_000104-T1	GBNTT_008687-T1	0.000000	0.000000	99.000000	576.385327	227.614673	4.600000	0.000000	804
GBNTS_000106-T1	GBNTT_008685-T1	0.001057	0.014130	0.074814	946.699949	286.300051	6.780749	0.012278	1233
GBNTS_000107-T1	GBNTT_008684-T1	0.001609	0.003630	0.443208	1244.627494	552.372506	4.600000	0.006689	1797
GBNTS_000108-T1	GBNTT_008683-T1	0.104978	0.174348	0.602118	936.017506	305.982494	1.020405	0.366205	1743
GBNTS_000111-T1	GBNTT_008682-T1	0.006990	0.033400	0.209270	1006.211067	430.788933	3.212246	0.044721	1665
GBNTS_000112-T1	GBNTT_008681-T1	0.005779	0.064912	0.089020	1216.366453	520.633547	5.571915	0.070508	1737
GBNTS_000120-T1	GBNTT_008777-T1	0.001961	0.018987	0.103275	1021.314408	373.685592	1.823369	0.019565	1395
GBNTS_000124-T1	GBNTT_005444-T1	0.001840	0.000000	99.000000	544.120702	220.879298	4.600000	0.003926	765
GBNTS_000122-T1	GBNTT_008778-T1	0.044050	0.089689	0.491137	1116.441288	335.558712	1.037217	0.163791	2139
GBNTS_000126-T1	GBNTT_005446-T1	0.000000	0.020583	0.000010	441.438072	197.561928	4.600000	0.019091	639
GBNTS_000116-T1	GBNTT_008774-T1	0.000000	0.007241	0.000010	1640.395661	555.604339	2.084320	0.005496	2220
GBNTS_000127-T1	GBNTT_005447-T1	0.000000	0.003674	0.000010	792.141431	272.858569	4.600000	0.002824	1065
GBNTS_000119-T1	GBNTT_008776-T1	0.000000	0.006618	0.000010	1519.897956	607.102044	4.600000	0.005667	2127
GBNTS_000125-T1	GBNTT_005445-T1	0.000517	0.010799	0.047919	1933.217254	559.782746	1.422545	0.008478	2493
GBNTS_000128-T1	GBNTT_005448-T1	0.000000	0.005574	0.000010	515.929621	180.070379	4.600000	0.004326	696
GBNTS_000129-T1	GBNTT_005449-T1	0.002287	0.000000	99.000000	437.978422	120.021578	4.600000	0.005386	564
GBNTS_000131-T1	GBNTT_005452-T1	0.000000	0.002913	0.000010	795.986180	344.013820	4.600000	0.002637	1140
GBNTS_000132-T1	GBNTT_005453-T1	0.000000	0.008880	0.000010	953.174613	339.825387	4.600000	0.007002	1293
GBNTS_000133-T1	GBNTT_005454-T1	0.000000	0.000000	99.000000	318.352666	179.647334	4.600000	0.000000	498
GBNTS_000135-T1	GBNTT_005456-T1	0.014893	0.018739	0.794733	1910.445653	585.554347	1.686261	0.047385	2517
GBNTS_000136-T1	GBNTT_005457-T1	0.000000	0.004587	0.000010	1026.661205	437.338795	4.600000	0.004111	1464
GBNTS_000140-T1	GBNTT_005460-T1	0.000000	0.000000	99.000000	755.790601	306.209399	4.600000	0.000000	1062
GBNTS_000142-T1	GBNTT_005462-T1	0.001757	0.000000	99.000000	569.961574	210.038426	4.600000	0.003851	780
GBNTS_000139-T1	GBNTT_005459-T1	0.056593	0.108893	0.519710	1372.056470	397.943530	1.497918	0.205054	2742
GBNTS_000143-T1	GBNTT_005464-T1	0.008728	0.015128	0.576940	1267.849775	334.150225	0.568440	0.030189	3126
GBNTS_000144-T1	GBNTT_005465-T1	0.000000	0.000000	99.000000	1207.626592	508.373408	4.600000	0.000000	1716
GBNTS_000145-T1	GBNTT_005466-T1	0.000000	0.000000	99.000000	243.665007	101.334993	4.600000	0.000000	1233
GBNTS_000146-T1	GBNTT_005467-T1	0.000000	0.000000	99.000000	634.720372	271.279628	4.600000	0.000000	906
GBNTS_000147-T1	GBNTT_005468-T1	0.000000	0.000000	99.000000	944.518258	372.481742	4.600000	0.000000	1317
GBNTS_000148-T1	GBNTT_005469-T1	0.000000	0.000000	99.000000	961.223235	397.776765	4.600000	0.000000	1359
GBNTS_000149-T1	GBNTT_005470-T1	0.000000	0.000000	99.000000	433.317652	205.682348	4.600000	0.000000	639
GBNTS_000150-T1	GBNTT_005471-T1	0.000000	0.000000	99.000000	179.749803	60.250197	4.600000	0.000000	240
GBNTS_000151-T1	GBNTT_005472-T1	0.000000	0.000000	99.000000	264.724950	107.275050	4.600000	0.000000	372
GBNTS_000153-T1	GBNTT_005474-T1	0.000000	0.006524	0.000010	862.107798	307.892202	4.600000	0.005151	1170
GBNTS_000152-T1	GBNTT_005473-T1	0.000700	0.000000	99.000000	1429.831369	634.168631	4.600000	0.001454	2064
GBNTS_000155-T1	GBNTT_005476-T1	0.002305	0.002752	0.837798	868.907279	364.092721	4.600000	0.007311	1284
GBNTS_000158-T1	GBNTT_005479-T1	0.000000	0.000000	99.000000	196.463591	70.536409	4.600000	0.000000	267
GBNTS_000157-T1	GBNTT_005478-T1	0.000478	0.003142	0.152251	2091.157729	956.842271	4.600000	0.003944	3048
GBNTS_000159-T1	GBNTT_005480-T1	0.004732	0.003234	1.463213	848.120484	309.879516	3.740030	0.012994	1158
GBNTS_000160-T1	GBNTT_005481-T1	0.002723	0.012931	0.210581	1103.982982	468.017018	4.600000	0.017286	1572
GBNTS_000161-T1	GBNTT_005482-T1	0.002337	0.005728	0.407937	1286.220340	525.779660	3.928635	0.009961	2145
GBNTS_000162-T1	GBNTT_005483-T1	0.000000	0.000000	99.000000	507.422531	173.577469	4.600000	0.000000	681
GBNTS_000164-T1	GBNTT_005484-T1	0.001719	0.008531	0.201507	1164.763319	590.236681	8.099785	0.012031	1755
GBNTS_000167-T1	GBNTT_005487-T1	0.000000	0.027410	0.000010	371.251707	111.748293	2.118467	0.019025	483
GBNTS_000170-T1	GBNTT_005490-T1	0.000000	0.000000	99.000000	150.214307	71.785693	4.600000	0.000000	366
GBNTS_000166-T1	GBNTT_005486-T1	0.010110	0.007762	1.302470	1643.192631	582.807369	1.707606	0.028485	2235
GBNTS_000169-T1	GBNTT_005489-T1	0.001893	0.009160	0.206680	1586.835431	660.164569	3.998566	0.012085	2247
GBNTS_000171-T1	GBNTT_005491-T1	0.003773	0.013160	0.286721	797.364639	306.635361	3.522207	0.019141	1104
GBNTS_000172-T1	GBNTT_005493-T1	0.004107	0.005402	0.760356	1221.566158	557.433842	6.517867	0.013538	1875
GBNTS_000174-T1	GBNTT_005494-T1	0.000000	0.005319	0.000010	453.340565	188.659435	4.600000	0.004689	915
GBNTS_000175-T1	GBNTT_005495-T1	0.011789	0.032183	0.366328	727.093538	142.906462	0.358972	0.045418	1047
GBNTS_000177-T1	GBNTT_005498-T1	0.000000	0.012543	0.000010	930.021361	401.978639	4.600000	0.011356	1332
GBNTS_000178-T1	GBNTT_005499-T1	0.059724	0.151107	0.395242	226.834399	52.165601	0.384175	0.230430	318
GBNTS_000180-T1	GBNTT_011445-T1	0.000000	0.000000	99.000000	451.744587	190.255413	4.600000	0.000000	678
GBNTS_000181-T1	GBNTT_011444-T1	1.101170	2.726164	0.403926	124.102514	37.897486	1.457408	4.443938	1662
GBNTS_000168-T1	GBNTT_005488-T1	0.001250	0.009116	0.137132	1601.305065	552.694935	1.937055	0.009805	2223
GBNTS_000179-T1	GBNTT_005500-T1	0.000695	0.006538	0.106341	2878.018742	1228.981258	4.600000	0.007331	4107
GBNTS_000183-T1	GBNTT_002454-T1	0.077459	0.052714	1.469402	110.710801	39.289199	10.207705	0.212933	162
GBNTS_000184-T1	GBNTT_009550-T1	0.073859	0.127368	0.579888	295.369275	88.630725	1.725742	0.258628	432
GBNTS_000185-T1	GBNTT_009549-T1	0.001474	0.019953	0.073889	679.062902	253.937098	4.600000	0.019511	969
GBNTS_000186-T1	GBNTT_009548-T1	0.000746	0.017726	0.042063	1341.869541	515.130459	3.002971	0.016368	1857
GBNTS_000189-T1	GBNTT_009546-T1	0.008076	0.007299	1.106495	996.977075	413.022925	5.589128	0.023546	1620
GBNTS_000190-T1	GBNTT_009545-T1	0.009546	0.021222	0.449807	633.091705	287.908295	7.049804	0.039587	921
GBNTS_000191-T1	GBNTT_009544-T1	0.002621	0.012579	0.208327	1146.788326	482.211674	4.111503	0.016705	1629
GBNTS_000192-T1	GBNTT_007757-T1	0.000000	0.006508	0.000010	693.348374	308.651626	4.600000	0.006014	1011
GBNTS_000193-T1	GBNTT_007758-T1	0.007735	0.008023	0.964070	520.331050	250.668950	4.600000	0.023486	771
GBNTS_000194-T1	GBNTT_007759-T1	0.000000	0.030433	0.000010	235.408891	100.591109	4.600000	0.027333	336
GBNTS_000195-T1	GBNTT_007760-T1	0.004822	0.000000	99.000000	208.041410	112.958590	4.600000	0.009376	321
GBNTS_000196-T1	GBNTT_007761-T1	0.000000	0.011126	0.000010	466.355693	271.644307	4.600000	0.012286	798
GBNTS_000197-T1	GBNTT_007762-T1	0.001422	0.007173	0.198289	703.837817	280.162183	4.600000	0.009179	984
GBNTS_000198-T1	GBNTT_007763-T1	0.000000	0.000000	99.000000	606.209549	257.790451	4.600000	0.000000	864
GBNTS_000199-T1	GBNTT_007764-T1	0.021769	0.017531	1.241725	210.274960	86.725040	4.600000	0.061594	417
GBNTS_000200-T1	GBNTT_007765-T1	0.002963	0.004752	0.623452	1014.810965	422.189035	4.600000	0.010466	1437
GBNTS_000202-T1	GBNTT_007767-T1	0.003175	0.010995	0.288736	946.963437	367.036563	2.066231	0.016078	1314
GBNTS_000203-T1	GBNTT_007768-T1	0.001126	0.011709	0.096209	1776.781289	863.218711	8.329571	0.013760	2658
GBNTS_000204-T1	GBNTT_007769-T1	0.000000	0.000000	99.000000	223.528983	91.471017	4.600000	0.000000	315
GBNTS_000209-T1	GBNTT_003755-T1	0.000000	0.000000	99.000000	243.291987	98.708013	4.600000	0.000000	486
GBNTS_000211-T1	GBNTT_003758-T1	0.000000	0.024915	0.000010	1132.130271	448.869729	4.600000	0.021221	1581
GBNTS_000208-T1	GBNTT_003754-T1	0.000000	0.007575	0.000010	1368.253467	530.746533	4.600000	0.006351	2505
GBNTS_000216-T1	GBNTT_010511-T1	0.004601	0.011074	0.415456	218.028009	90.971991	4.600000	0.019519	309
GBNTS_000217-T1	GBNTT_010510-T1	0.023874	0.013586	1.757213	340.455043	148.544957	4.600000	0.062246	489
GBNTS_000207-T1	GBNTT_003753-T1	0.001895	0.008648	0.219103	1849.786199	757.213801	4.310863	0.011569	3762
GBNTS_000210-T1	GBNTT_003757-T1	0.013594	0.030696	0.442881	1398.179994	404.820006	0.892925	0.052302	2763
GBNTS_000213-T1	GBNTT_003759-T1	0.005783	0.015936	0.362872	4296.721944	1412.278056	1.514915	0.024882	6036
GBNTS_000220-T1	GBNTT_012564-T1	0.137057	0.182307	0.751795	558.847584	206.152416	1.694604	0.447753	933
GBNTS_000221-T1	GBNTT_001621-T1	2.510074	1.245644	2.015082	15.732480	8.267520	3.213179	6.223510	453
GBNTS_000222-T1	GBNTT_005611-T1	0.000000	0.008712	0.000010	286.546142	115.453858	4.600000	0.007506	402
GBNTS_000223-T1	GBNTT_005612-T1	0.007668	0.031317	0.244860	262.192785	97.807215	2.044034	0.042281	432
GBNTS_000224-T1	GBNTT_005613-T1	0.000000	0.061976	0.000010	233.629216	84.370784	1.021694	0.049330	318
GBNTS_000225-T1	GBNTT_000506-T1	0.006642	0.007945	0.835948	302.466924	126.533076	4.600000	0.021078	777
GBNTS_000226-T1	GBNTT_000507-T1	0.077580	0.113955	0.680797	458.317242	156.682758	2.485624	0.260541	1011
GBNTS_000229-T1	GBNTT_011105-T1	0.009944	0.013455	0.739056	405.018907	149.981093	2.010503	0.032678	576
GBNTS_000231-T1	GBNTT_000585-T1	0.005443	0.000000	99.000000	184.402870	85.597130	4.600000	0.011151	387
GBNTS_000233-T1	GBNTT_012663-T1	0.006182	0.008385	0.737258	1137.294355	479.705645	2.703267	0.020507	1617
GBNTS_000238-T1	GBNTT_012668-T1	0.002096	0.001025	2.045751	1194.613779	488.386221	4.600000	0.005355	1716
GBNTS_000239-T1	GBNTT_012669-T1	0.000000	0.008077	0.000010	274.520636	124.479364	4.600000	0.007559	399
GBNTS_000235-T1	GBNTT_012665-T1	0.000000	0.035121	0.000010	942.686757	410.313243	4.894478	0.031952	1989
GBNTS_000234-T1	GBNTT_012664-T1	0.012367	0.018254	0.677459	1264.486586	529.513414	3.160463	0.042313	1938
GBNTS_000241-T1	GBNTT_012671-T1	0.000000	0.000000	99.000000	545.562635	219.437365	4.600000	0.000000	765
GBNTS_000242-T1	GBNTT_012672-T1	0.000000	0.000000	99.000000	668.497116	255.502884	4.600000	0.000000	924
GBNTS_000243-T1	GBNTT_012674-T1	0.031659	0.093106	0.340029	865.743783	277.256217	1.144432	0.139691	1455
GBNTS_000237-T1	GBNTT_012667-T1	0.008847	0.026651	0.331943	2732.761331	1308.238669	12.193606	0.043832	4041
GBNTS_000244-T1	GBNTT_012675-T1	0.003258	0.020448	0.159312	615.292086	248.707914	4.600000	0.024617	864
GBNTS_000245-T1	GBNTT_012676-T1	0.000000	0.017024	0.000010	346.180422	118.819578	4.600000	0.013050	465
GBNTS_000247-T1	GBNTT_012678-T1	0.000000	0.021101	0.000010	740.637228	288.362772	4.600000	0.017740	1029
GBNTS_000248-T1	GBNTT_012679-T1	0.000000	0.046244	0.000010	637.075519	178.924481	0.630048	0.030420	816
GBNTS_000249-T1	GBNTT_012680-T1	0.001899	0.013223	0.143647	527.123089	228.876911	4.600000	0.015983	756
GBNTS_000250-T1	GBNTT_012681-T1	0.007172	0.015448	0.464295	1401.981492	590.018508	4.575253	0.028870	1995
GBNTS_000252-T1	GBNTT_012683-T1	0.022514	0.133443	0.168714	263.150854	75.849146	0.801598	0.142000	1266
GBNTS_000253-T1	GBNTT_008767-T1	0.000000	0.024041	0.000010	352.925911	127.074089	2.060092	0.019093	480
GBNTS_000254-T1	GBNTT_008765-T1	0.004034	0.028392	0.142095	2174.818229	801.181771	1.683965	0.031775	4905
GBNTS_000259-T1	GBNTT_012170-T1	0.006464	0.012561	0.514575	776.886682	321.113318	4.600000	0.024741	1098
GBNTS_000255-T1	GBNTT_008764-T1	0.001713	0.019817	0.086449	584.378787	204.621213	1.004029	0.019225	789
GBNTS_000257-T1	GBNTT_008761-T1	0.001952	0.000000	99.000000	1025.779208	426.220792	4.600000	0.004138	1728
GBNTS_000260-T1	GBNTT_001544-T1	0.027001	0.027217	0.992060	339.352713	149.647287	4.600000	0.081202	1005
GBNTS_000268-T1	GBNTT_012358-T1	0.000000	0.019420	0.000010	704.353322	261.646678	2.019137	0.015780	966
GBNTS_000269-T1	GBNTT_012359-T1	0.005587	0.010710	0.521628	3638.768789	1482.231211	3.084079	0.021208	5670
GBNTS_000270-T1	GBNTT_012360-T1	0.002205	0.003246	0.679456	1362.513202	617.486798	4.600000	0.007590	1980
GBNTS_000271-T1	GBNTT_012361-T1	0.000000	0.000000	99.000000	374.678734	165.321266	4.600000	0.000000	540
GBNTS_000272-T1	GBNTT_012362-T1	0.000000	0.012923	0.000010	446.850053	156.149947	2.218929	0.010040	603
GBNTS_000273-T1	GBNTT_012363-T1	0.004451	0.011841	0.375888	450.673103	170.326897	4.600000	0.019434	621
GBNTS_000274-T1	GBNTT_012364-T1	0.004772	0.010215	0.467166	210.224793	98.775207	4.600000	0.019535	309
GBNTS_000276-T1	GBNTT_012366-T1	0.000000	0.000000	99.000000	324.971618	149.028382	4.600000	0.000000	474
GBNTS_000277-T1	GBNTT_012367-T1	0.000000	0.010943	0.000010	400.903101	184.096899	4.600000	0.010331	645
GBNTS_000278-T1	GBNTT_012368-T1	0.000000	0.000000	99.000000	643.081540	277.918460	4.600000	0.000000	921
GBNTS_000279-T1	GBNTT_012369-T1	0.001827	0.009450	0.193329	1644.058904	425.941096	0.923391	0.010187	2391
GBNTS_000280-T1	GBNTT_012370-T1	0.000000	0.000000	99.000000	328.435070	148.564930	4.600000	0.000000	477
GBNTS_000281-T1	GBNTT_012371-T1	0.000000	0.013489	0.000010	831.145221	374.854779	6.179495	0.012578	1251
GBNTS_000282-T1	GBNTT_012372-T1	0.001719	0.000000	99.000000	582.641957	212.358043	4.600000	0.003778	795
GBNTS_000283-T1	GBNTT_012373-T1	0.001415	0.007873	0.179670	707.588840	255.411160	4.600000	0.009383	963
GBNTS_000284-T1	GBNTT_012374-T1	0.001823	0.006663	0.273618	1098.493405	452.506595	4.600000	0.009706	1551
GBNTS_000285-T1	GBNTT_012375-T1	0.000000	0.005656	0.000010	455.527809	177.472191	4.600000	0.004757	633
GBNTS_000287-T1	GBNTT_012377-T1	0.000000	0.020625	0.000010	484.383493	196.616507	4.600000	0.017865	681
GBNTS_000289-T1	GBNTT_012379-T1	0.000000	0.009867	0.000010	245.980123	102.019877	4.600000	0.008678	348
GBNTS_000290-T1	GBNTT_012380-T1	0.000000	0.002691	0.000010	848.754932	372.245068	4.600000	0.002461	1221
GBNTS_000288-T1	GBNTT_012378-T1	0.001348	0.006194	0.217627	2227.593743	811.406257	1.916334	0.007925	3039
GBNTS_000293-T1	GBNTT_012383-T1	0.000000	0.000000	99.000000	404.955282	183.044718	4.600000	0.000000	813
GBNTS_000294-T1	GBNTT_009233-T1	0.000000	0.000000	99.000000	687.880865	287.119135	4.600000	0.000000	1050
GBNTS_000295-T1	GBNTT_009232-T1	0.001883	0.000000	99.000000	1063.234725	463.765275	4.600000	0.003934	1536
GBNTS_000296-T1	GBNTT_009231-T1	0.001457	0.003150	0.462703	686.838840	318.161160	4.600000	0.005979	1005
GBNTS_000297-T1	GBNTT_009230-T1	0.000000	0.000000	99.000000	427.693362	199.306638	4.600000	0.000000	699
GBNTS_000298-T1	GBNTT_009229-T1	0.000000	0.004288	0.000010	1176.267267	467.732733	4.600000	0.003660	1644
GBNTS_000299-T1	GBNTT_009228-T1	0.825331	1.166357	0.707615	104.928982	39.071018	2.084010	2.753582	1443
GBNTS_000301-T1	GBNTT_010839-T1	0.003232	0.030406	0.106304	310.046695	100.953305	4.600000	0.029721	414
GBNTS_000302-T1	GBNTT_010838-T1	0.000000	0.008610	0.000010	573.376694	233.623306	4.600000	0.007478	807
GBNTS_000308-T1	GBNTT_007644-T1	0.088012	0.138754	0.634303	191.070543	48.929457	0.413779	0.295071	588
GBNTS_000310-T1	GBNTT_012616-T1	0.000000	0.000000	99.000000	327.036109	128.963891	4.600000	0.000000	456
GBNTS_000312-T1	GBNTT_012618-T1	0.000807	0.000000	99.000000	1240.433558	538.566442	4.600000	0.001687	1779
GBNTS_000311-T1	GBNTT_012617-T1	0.007028	0.011439	0.614381	2478.037232	851.962768	1.732707	0.024469	3543
GBNTS_000315-T1	GBNTT_012620-T1	0.006457	0.007937	0.813550	311.338368	126.661632	4.600000	0.020655	1188
GBNTS_000313-T1	GBNTT_012619-T1	0.001480	0.020569	0.071968	2705.321298	1185.678702	5.095165	0.021891	3891
GBNTS_000316-T1	GBNTT_012621-T1	0.044610	0.014265	3.127222	163.143990	70.856010	12.329325	0.106265	234
GBNTS_000317-T1	GBNTT_012622-T1	0.001024	0.005015	0.204282	976.837126	400.162874	4.600000	0.006552	1518
